hotel,date,occupied_rooms,avg_adr,avg_lead_time,avg_adults,seg_TA,seg_TO,seg_Direct,seg_Corporate,capacity,occupancy_rate,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,doy_sin,doy_cos,dow_sin,dow_cos,occ_lag_7,adr_lag_7,occ_lag_14,adr_lag_14,occ_lag_28,adr_lag_28,occ_roll_7,occ_roll_28
City Hotel,2017-03-28,215,92.30479069767442,103.5953488372093,1.9488372093023256,0.0,0.0,0.05116279069767442,0.009302325581395349,224.0,0.9598214285714286,2017,3,28,1,87,13,1,0,0.9972495210773451,0.07411742515094437,0.7818314824680298,0.6234898018587336,0.9642857142857143,89.7175,0.9285714285714286,90.49480769230769,0.8482142857142857,91.82700000000001,0.9081632653061223,0.9097576530612245
City Hotel,2017-03-29,197,93.42137055837563,71.76649746192894,1.8883248730964468,0.0,0.0,0.09644670050761421,0.015228426395939087,224.0,0.8794642857142857,2017,3,29,2,88,13,1,0,0.998376906467142,0.056952196034039754,0.9749279121818236,-0.22252093395631434,0.8214285714285714,89.70266304347827,0.9821428571428571,83.38427272727273,0.7991071428571429,91.86960893854749,0.9075255102040816,0.9137436224489797
City Hotel,2017-03-30,217,95.21115207373272,78.91244239631337,1.8986175115207373,0.0,0.0,0.06912442396313365,0.018433179723502304,224.0,0.96875,2017,3,30,3,89,13,1,0,0.9992088560679753,0.03977011384605572,0.43388373911755823,-0.900968867902419,0.8839285714285714,92.89767676767677,0.96875,85.2489861751152,0.8973214285714286,89.06417910447762,0.9158163265306122,0.9166135204081632
City Hotel,2017-03-31,212,103.06490566037735,82.77358490566037,1.9339622641509433,0.0,0.0,0.08490566037735849,0.009433962264150943,224.0,0.9464285714285714,2017,3,31,4,90,13,1,1,0.9997451236925734,0.022576263041545485,-0.433883739117558,-0.9009688679024191,0.9910714285714286,96.71828828828828,0.9821428571428571,89.57490909090909,0.9241071428571429,90.50806763285023,0.9279336734693878,0.9191645408163265
City Hotel,2017-04-01,215,106.22702325581396,87.48372093023256,1.986046511627907,0.0,0.0,0.08372093023255814,0.009302325581395349,224.0,0.9598214285714286,2017,4,1,5,91,13,2,1,0.9999855506507186,0.005375731557583884,-0.9749279121818236,-0.2225209339563146,1.0,98.36426666666667,1.0,92.6687168141593,0.8482142857142857,90.25163157894738,0.9215561224489797,0.9199617346938777
City Hotel,2017-04-02,189,112.17693121693121,82.85185185185185,2.0264550264550265,0.0,0.0,0.13227513227513227,0.005291005291005291,224.0,0.84375,2017,4,2,6,92,13,2,1,0.9999300657962057,-0.011826390691832589,-0.7818314824680299,0.6234898018587334,0.7410714285714286,95.08548192771084,0.9955357142857143,91.40914798206279,0.78125,89.27165714285714,0.9158163265306122,0.9239477040816327
City Hotel,2017-04-03,223,113.90372197309416,86.61434977578476,1.9596412556053813,0.0,0.0,0.11659192825112108,0.004484304932735426,224.0,0.9955357142857143,2017,4,3,0,93,14,2,0,0.9995786855478958,-0.029025013321975237,0.0,1.0,0.9553571428571429,92.67509345794393,0.9776785714285714,89.34890410958904,0.96875,87.22271889400922,0.930484693877551,0.9261798469387755
City Hotel,2017-04-04,218,114.39477064220183,82.9908256880734,1.9495412844036697,0.0,0.0,0.10550458715596331,0.013761467889908258,224.0,0.9732142857142857,2017,4,4,1,94,14,2,0,0.9989315138848577,-0.046215046983708354,0.7818314824680298,0.6234898018587336,0.9598214285714286,92.30479069767442,0.9642857142857143,89.7175,0.9821428571428571,87.74536363636363,0.9362244897959184,0.9271364795918368
City Hotel,2017-04-05,215,116.0199534883721,69.86046511627907,1.8232558139534885,0.0,0.0,0.14418604651162792,0.013953488372093023,224.0,0.9598214285714286,2017,4,5,2,95,14,2,0,0.9979887423155984,-0.06339140486951038,0.9749279121818236,-0.22252093395631434,0.8794642857142857,93.42137055837563,0.8214285714285714,89.70266304347827,0.8526785714285714,89.65539267015707,0.9381377551020408,0.9268176020408163
City Hotel,2017-04-06,222,120.25918918918919,75.09009009009009,1.8783783783783783,0.0,0.0,0.13063063063063063,0.0045045045045045045,224.0,0.9910714285714286,2017,4,6,3,96,14,2,0,0.9967506498213929,-0.08054900421874167,0.43388373911755823,-0.900968867902419,0.96875,95.21115207373272,0.8839285714285714,92.89767676767677,0.8303571428571429,88.31010752688172,0.9496173469387755,0.9306441326530612
City Hotel,2017-04-07,215,124.56618604651163,82.51162790697674,1.9441860465116279,0.0,0.0,0.14418604651162792,0.004651162790697674,224.0,0.9598214285714286,2017,4,7,4,97,14,2,1,0.9952176027737294,-0.09768276782171598,-0.433883739117558,-0.9009688679024191,0.9464285714285714,103.06490566037735,0.9910714285714286,96.71828828828828,0.9464285714285714,90.26018867924529,0.9528061224489797,0.9363839285714286
City Hotel,2017-04-08,218,122.54348623853211,88.90366972477064,1.926605504587156,0.0,0.0,0.15137614678899083,0.0045871559633027525,224.0,0.9732142857142857,2017,4,8,5,98,14,2,1,0.9933900548258936,-0.11478762552212701,-0.9749279121818236,-0.2225209339563146,0.9598214285714286,106.22702325581396,1.0,98.36426666666667,0.9955357142857143,89.36977578475336,0.9547193877551022,0.9368622448979591
City Hotel,2017-04-09,197,123.6820812182741,96.58883248730965,2.020304568527919,0.0,0.0,0.13705583756345177,0.0,224.0,0.8794642857142857,2017,4,9,6,99,14,2,1,0.9912685467787256,-0.13185851571739118,-0.7818314824680299,0.6234898018587334,0.84375,112.17693121693121,0.7410714285714286,95.08548192771084,0.8526785714285714,83.96869109947644,0.9566326530612246,0.9360650510204083
City Hotel,2017-04-10,219,127.20662100456622,92.52511415525115,2.036529680365297,0.0,0.0,0.1872146118721461,0.0045662100456621,224.0,0.9776785714285714,2017,4,10,0,100,15,2,0,0.9888537064205885,-0.1488903868564548,0.0,1.0,0.9955357142857143,113.90372197309416,0.9553571428571429,92.67509345794393,0.7544642857142857,93.81609467455621,0.9617346938775511,0.9370216836734694
City Hotel,2017-04-11,218,130.1972018348624,84.18807339449542,2.0642201834862384,0.0,0.0,0.1651376146788991,0.0045871559633027525,224.0,0.9732142857142857,2017,4,11,1,101,15,2,0,0.986146248341595,-0.16587819893463143,0.7818314824680298,0.6234898018587336,0.9732142857142857,114.39477064220183,0.9598214285714286,92.30479069767442,0.9285714285714286,90.49480769230769,0.9591836734693878,0.9449936224489797
City Hotel,2017-04-12,210,132.4235238095238,87.72380952380952,2.1,0.0,0.0,0.12380952380952381,0.0,224.0,0.9375,2017,4,12,2,102,15,2,0,0.9831469737221499,-0.1828169249850199,0.9749279121818236,-0.22252093395631434,0.9598214285714286,116.0199534883721,0.8794642857142857,93.42137055837563,0.9821428571428571,83.38427272727273,0.9591836734693878,0.9465880102040816
City Hotel,2017-04-13,224,131.7477232142857,96.34821428571429,2.0580357142857144,0.0,0.0,0.08482142857142858,0.0,224.0,1.0,2017,4,13,3,103,15,2,0,0.9798567700958665,-0.1997015525660636,0.43388373911755823,-0.900968867902419,0.9910714285714286,120.25918918918919,0.96875,95.21115207373272,0.96875,85.2489861751152,0.9559948979591837,0.9449936224489797
City Hotel,2017-04-14,223,130.00139013452915,102.57399103139014,2.004484304932735,0.0,0.0,0.08968609865470852,0.0,224.0,0.9955357142857143,2017,4,14,4,104,15,2,1,0.9762766110869321,-0.21652708524481437,-0.433883739117558,-0.9009688679024191,0.9598214285714286,124.56618604651163,0.9464285714285714,103.06490566037735,0.9821428571428571,89.57490909090909,0.9572704081632653,0.9461096938775511
City Hotel,2017-04-15,213,131.31769953051645,100.46478873239437,2.028169014084507,0.0,0.0,0.09859154929577464,0.0,224.0,0.9508928571428571,2017,4,15,5,105,15,2,1,0.9724075561219968,-0.23328854407545518,-0.9749279121818236,-0.2225209339563146,0.9732142857142857,122.54348623853211,0.9598214285714286,106.22702325581396,1.0,92.6687168141593,0.9623724489795918,0.9465880102040817
City Hotel,2017-04-16,217,130.4289861751152,94.49769585253456,1.9953917050691243,0.0,0.0,0.11981566820276497,0.0,224.0,0.96875,2017,4,16,6,106,15,2,1,0.9682507501166718,-0.2499809690726521,-0.7818314824680299,0.6234898018587334,0.8794642857142857,123.6820812182741,0.84375,112.17693121693121,0.9955357142857143,91.40914798206279,0.9591836734693876,0.9448341836734694
City Hotel,2017-04-17,208,129.08033653846152,88.53365384615384,1.9903846153846154,0.0,0.0,0.11057692307692307,0.0,224.0,0.9285714285714286,2017,4,17,0,107,16,2,0,0.9638074231367307,-0.26659942067929354,0.0,1.0,0.9776785714285714,127.20662100456622,0.9955357142857143,113.90372197309416,0.9776785714285714,89.34890410958904,0.971938775510204,0.9438775510204082
City Hotel,2017-04-18,195,125.35682051282052,77.63076923076923,1.8974358974358974,0.0,0.0,0.11282051282051282,0.005128205128205128,224.0,0.8705357142857143,2017,4,18,1,108,16,2,0,0.9590788900341131,-0.28313898122818354,0.7818314824680298,0.6234898018587336,0.9732142857142857,130.1972018348624,0.9732142857142857,114.39477064220183,0.9642857142857143,89.7175,0.9649234693877551,0.9421237244897959
City Hotel,2017-04-19,217,124.64345622119816,91.6221198156682,1.8940092165898617,0.0,0.0,0.12442396313364056,0.018433179723502304,224.0,0.96875,2017,4,19,2,109,16,2,0,0.9540665500578387,-0.2995947563972602,0.9749279121818236,-0.22252093395631434,0.9375,132.4235238095238,0.9598214285714286,116.0199534883721,0.8214285714285714,89.70266304347827,0.9502551020408163,0.9387755102040817
City Hotel,2017-04-20,223,123.95560538116591,94.96412556053812,1.883408071748879,0.0,0.0,0.11659192825112108,0.004484304932735426,224.0,0.9955357142857143,2017,4,20,3,110,16,2,0,0.9487718864399473,-0.31596187665790293,0.43388373911755823,-0.900968867902419,1.0,131.7477232142857,0.9910714285714286,120.25918918918919,0.8839285714285714,92.89767676767677,0.954719387755102,0.9440369897959184
City Hotel,2017-04-21,218,123.30449541284405,99.0,1.9036697247706422,0.0,0.0,0.17889908256880735,0.0045871559633027525,224.0,0.9732142857142857,2017,4,21,4,111,16,2,1,0.9431964659565866,-0.33223549871590435,-0.433883739117558,-0.9009688679024191,0.9955357142857143,130.00139013452915,0.9598214285714286,124.56618604651163,0.9910714285714286,96.71828828828828,0.9540816326530612,0.9480229591836735
City Hotel,2017-04-22,220,124.26277272727273,100.86363636363636,1.940909090909091,0.0,0.0,0.13636363636363635,0.004545454545454545,224.0,0.9821428571428571,2017,4,22,5,112,16,2,1,0.9373419384643772,-0.3484108069446808,-0.9749279121818236,-0.2225209339563146,0.9508928571428571,131.31769953051645,0.9732142857142857,122.54348623853211,1.0,98.36426666666667,0.9508928571428571,0.9473852040816327
City Hotel,2017-04-23,189,116.77936507936508,104.58201058201058,1.9312169312169312,0.0,0.0,0.20105820105820105,0.010582010582010581,224.0,0.84375,2017,4,23,6,113,16,2,1,0.9312100364121947,-0.3644830148102912,-0.7818314824680299,0.6234898018587334,0.96875,130.4289861751152,0.8794642857142857,123.6820812182741,0.7410714285714286,95.08548192771084,0.9553571428571429,0.9467474489795917
City Hotel,2017-04-24,222,115.62563063063062,105.55855855855856,1.8603603603603605,0.0,0.0,0.19369369369369369,0.013513513513513514,224.0,0.9910714285714286,2017,4,24,0,114,17,2,0,0.9248025743285089,-0.38044736628785164,0.0,1.0,0.9285714285714286,129.08033653846152,0.9776785714285714,127.20662100456622,0.9553571428571429,92.67509345794393,0.9375,0.9504145408163265
City Hotel,2017-04-25,217,117.80124423963133,99.31336405529954,1.8064516129032258,0.0,0.0,0.16129032258064516,0.018433179723502304,224.0,0.96875,2017,4,25,1,115,17,2,0,0.9181214482844365,-0.39629913726891813,0.7818314824680298,0.6234898018587336,0.8705357142857143,125.35682051282052,0.9732142857142857,130.1972018348624,0.9598214285714286,92.30479069767442,0.9464285714285714,0.9516900510204083
City Hotel,2017-04-26,222,120.66090090090091,86.71171171171171,1.7162162162162162,0.0,0.0,0.18468468468468469,0.08108108108108109,224.0,0.9910714285714286,2017,4,26,2,116,17,2,0,0.9111686353326631,-0.41203363695942635,0.9749279121818236,-0.22252093395631434,0.96875,124.64345622119816,0.9375,132.4235238095238,0.8794642857142857,93.42137055837563,0.9604591836734694,0.9520089285714286
City Hotel,2017-04-27,221,122.3623076923077,75.50226244343891,1.751131221719457,0.0,0.0,0.20361990950226244,0.05429864253393665,224.0,0.9866071428571429,2017,4,27,3,117,17,2,0,0.9039461929224011,-0.42764620926777464,0.43388373911755823,-0.900968867902419,0.9955357142857143,123.95560538116591,1.0,131.7477232142857,0.96875,95.21115207373272,0.9636479591836735,0.9559948979591837
City Hotel,2017-04-28,224,127.67558035714285,94.32142857142857,1.9330357142857142,0.0,0.0,0.19642857142857142,0.008928571428571428,224.0,1.0,2017,4,28,4,118,17,2,1,0.8964562582905575,-0.44313223418263453,-0.433883739117558,-0.9009688679024191,0.9732142857142857,123.30449541284405,0.9955357142857143,130.00139013452915,0.9464285714285714,103.06490566037735,0.9623724489795917,0.9566326530612245
City Hotel,2017-04-29,224,130.12598214285714,100.77678571428571,1.9598214285714286,0.0,0.0,0.14732142857142858,0.004464285714285714,224.0,1.0,2017,4,29,5,119,17,2,1,0.8887010478292915,-0.45848712914008766,-0.9749279121818236,-0.2225209339563146,0.9821428571428571,124.26277272727273,0.9508928571428571,131.31769953051645,0.9598214285714286,106.22702325581396,0.9661989795918368,0.9585459183673468
City Hotel,2017-04-30,217,131.48995391705068,102.31336405529954,1.9815668202764978,0.0,0.0,0.16589861751152074,0.004608294930875576,224.0,0.96875,2017,4,30,6,120,17,2,1,0.8806828564301475,-0.47370635037968,-0.7818314824680299,0.6234898018587334,0.84375,116.77936507936508,0.96875,130.4289861751152,0.84375,112.17693121693121,0.96875,0.9599808673469388
City Hotel,2017-05-01,202,128.34821782178219,90.79207920792079,1.9257425742574257,0.0,0.0,0.17326732673267325,0.009900990099009901,224.0,0.9017857142857143,2017,5,1,0,121,18,2,0,0.8724040568049612,-0.48878539428899265,0.0,1.0,0.9910714285714286,115.62563063063062,0.9285714285714286,129.08033653846152,0.9955357142857143,113.90372197309416,0.9866071428571429,0.9644451530612245
City Hotel,2017-05-02,198,122.8840404040404,79.58585858585859,1.8636363636363635,0.0,0.0,0.14646464646464646,0.050505050505050504,224.0,0.8839285714285714,2017,5,2,1,122,18,2,0,0.8638670987837349,-0.503719798736334,0.7818314824680298,0.6234898018587336,0.96875,117.80124423963133,0.8705357142857143,125.35682051282052,0.9732142857142857,114.39477064220183,0.9738520408163265,0.9610969387755102
City Hotel,2017-05-03,213,123.60183098591548,74.4225352112676,1.8169014084507042,0.0,0.0,0.1596244131455399,0.03755868544600939,224.0,0.9508928571428571,2017,5,3,2,123,18,2,0,0.8550745085896932,-0.518505144391157,0.9749279121818236,-0.22252093395631434,0.9910714285714286,120.66090090090091,0.96875,124.64345622119816,0.9598214285714286,116.0199534883721,0.9617346938775511,0.9579081632653061
City Hotel,2017-05-04,216,128.25166666666667,79.15277777777777,1.8888888888888888,0.0,0.0,0.14351851851851852,0.023148148148148147,224.0,0.9642857142857143,2017,5,4,3,124,18,2,0,0.8460288880917339,-0.533137056031809,0.43388373911755823,-0.900968867902419,0.9866071428571429,122.3623076923077,0.9955357142857143,123.95560538116591,0.9910714285714286,120.25918918918919,0.9559948979591837,0.9575892857142857
City Hotel,2017-05-05,221,129.4964705882353,106.35746606334841,1.9773755656108598,0.0,0.0,0.09954751131221719,0.004524886877828055,224.0,0.9866071428571429,2017,5,5,4,125,18,2,1,0.8367329140344921,-0.5476112038402312,-0.433883739117558,-0.9009688679024191,1.0,127.67558035714285,0.9732142857142857,123.30449541284405,0.9598214285714286,124.56618604651163,0.9528061224489797,0.9566326530612245
City Hotel,2017-05-06,221,128.669185520362,102.50678733031674,2.013574660633484,0.0,0.0,0.09049773755656108,0.00904977375565611,224.0,0.9866071428571429,2017,5,6,5,126,18,2,1,0.8271893372462497,-0.5619233046832195,-0.9749279121818236,-0.2225209339563146,1.0,130.12598214285714,0.9821428571428571,124.26277272727273,0.9732142857142857,122.54348623853211,0.9508928571428571,0.9575892857142857
City Hotel,2017-05-07,213,123.14450704225352,103.08450704225352,1.9577464788732395,0.0,0.0,0.07042253521126761,0.023474178403755867,224.0,0.9508928571428571,2017,5,7,6,127,18,2,1,0.8174009818249189,-0.5760691233798758,-0.7818314824680299,0.6234898018587334,0.96875,131.48995391705068,0.84375,116.77936507936508,0.8794642857142857,123.6820812182741,0.9489795918367347,0.9580676020408163
City Hotel,2017-05-08,197,121.77908629441625,88.80203045685279,1.8527918781725887,0.0,0.0,0.08629441624365482,0.025380710659898477,224.0,0.8794642857142857,2017,5,8,0,128,19,2,0,0.8073707443023492,-0.5900444739548627,0.0,1.0,0.9017857142857143,128.34821782178219,0.9910714285714286,115.62563063063062,0.9776785714285714,127.20662100456622,0.9464285714285714,0.9606186224489796
City Hotel,2017-05-09,211,124.68018957345971,68.60189573459715,1.7109004739336493,0.0,0.0,0.11374407582938388,0.04265402843601896,224.0,0.9419642857142857,2017,5,9,1,129,19,2,0,0.7971015927871943,-0.6038452208771035,0.7818314824680298,0.6234898018587336,0.8839285714285714,122.8840404040404,0.96875,117.80124423963133,0.9732142857142857,130.1972018348624,0.9432397959183675,0.9571109693877551
City Hotel,2017-05-10,218,130.2343119266055,72.39449541284404,1.738532110091743,0.0,0.0,0.11467889908256881,0.03211009174311927,224.0,0.9732142857142857,2017,5,10,2,130,19,2,0,0.7865965660866021,-0.6174672802835514,0.9749279121818236,-0.22252093395631434,0.9508928571428571,123.60183098591548,0.9910714285714286,120.66090090090091,0.9375,132.4235238095238,0.951530612244898,0.9559948979591837
City Hotel,2017-05-11,216,133.15217592592592,99.57407407407408,1.912037037037037,0.0,0.0,0.10185185185185185,0.027777777777777776,224.0,0.9642857142857143,2017,5,11,3,131,19,2,0,0.7758587728069828,-0.6309066211876704,0.43388373911755823,-0.900968867902419,0.9642857142857143,128.25166666666667,0.9866071428571429,122.3623076923077,1.0,131.7477232142857,0.954719387755102,0.9572704081632653
City Hotel,2017-05-12,209,141.44196172248803,103.77033492822966,1.9425837320574162,0.0,0.0,0.1339712918660287,0.004784688995215311,224.0,0.9330357142857143,2017,5,12,4,132,19,2,1,0.7648913904341226,-0.6441592666722685,-0.433883739117558,-0.9009688679024191,0.9866071428571429,129.4964705882353,1.0,127.67558035714285,0.9955357142857143,130.00139013452915,0.954719387755102,0.9559948979591837
City Hotel,2017-05-13,213,141.2182629107981,106.75586854460094,1.9765258215962442,0.0,0.0,0.1267605633802817,0.009389671361502348,224.0,0.9508928571428571,2017,5,13,5,133,19,2,1,0.753697664392914,-0.6572212950663319,-0.9749279121818236,-0.2225209339563146,0.9866071428571429,128.669185520362,1.0,130.12598214285714,0.9508928571428571,131.31769953051645,0.9470663265306122,0.9537627551020408
City Hotel,2017-05-14,221,134.89239819004524,89.3076923076923,1.7782805429864252,0.0,0.0,0.12217194570135746,0.004524886877828055,224.0,0.9866071428571429,2017,5,14,6,134,19,2,1,0.742280907086982,-0.6700888411055113,-0.7818314824680299,0.6234898018587334,0.9508928571428571,123.14450704225352,0.96875,131.48995391705068,0.96875,130.4289861751152,0.9419642857142857,0.9537627551020409
City Hotel,2017-05-15,206,132.67276699029125,65.07281553398059,1.6504854368932038,0.0,0.0,0.07281553398058252,0.05339805825242718,224.0,0.9196428571428571,2017,5,15,0,135,20,2,0,0.7306444969184916,-0.6827580970759147,0.0,1.0,0.8794642857142857,121.77908629441625,0.9017857142857143,128.34821782178219,0.9285714285714286,129.08033653846152,0.9470663265306122,0.9544005102040817
City Hotel,2017-05-16,222,132.70445945945946,67.3018018018018,1.6396396396396395,0.0,0.0,0.07207207207207207,0.06306306306306306,224.0,0.9910714285714286,2017,5,16,1,136,20,2,0,0.7187918772884232,-0.6952253139408723,0.7818314824680298,0.6234898018587336,0.9419642857142857,124.68018957345971,0.8839285714285714,122.8840404040404,0.8705357142857143,125.35682051282052,0.9528061224489796,0.9540816326530612
City Hotel,2017-05-17,219,135.5985388127854,102.32420091324201,1.726027397260274,0.0,0.0,0.0821917808219178,0.0821917808219178,224.0,0.9776785714285714,2017,5,17,2,137,20,2,0,0.7067265555776159,-0.7074868024503348,0.9749279121818236,-0.22252093395631434,0.9732142857142857,130.2343119266055,0.9508928571428571,123.60183098591548,0.96875,124.64345622119816,0.9598214285714286,0.9583864795918366
City Hotel,2017-05-18,219,138.40351598173515,109.42922374429224,1.8356164383561644,0.0,0.0,0.1004566210045662,0.0182648401826484,224.0,0.9776785714285714,2017,5,18,3,138,20,2,0,0.6944521021088763,-0.719538934232584,0.43388373911755823,-0.900968867902419,0.9642857142857143,133.15217592592592,0.9642857142857143,128.25166666666667,0.9955357142857143,123.95560538116591,0.9604591836734694,0.9587053571428571
City Hotel,2017-05-19,222,139.68472972972972,120.09909909909909,1.9234234234234233,0.0,0.0,0.08558558558558559,0.0045045045045045045,224.0,0.9910714285714286,2017,5,19,4,139,20,2,1,0.6819721490904629,-0.7313781428679254,-0.433883739117558,-0.9009688679024191,0.9330357142857143,141.44196172248803,0.9866071428571429,129.4964705882353,0.9732142857142857,123.30449541284405,0.9623724489795917,0.9580676020408163
City Hotel,2017-05-20,224,142.90459821428573,87.04910714285714,1.875,0.0,0.0,0.11160714285714286,0.0,224.0,1.0,2017,5,20,5,140,20,2,1,0.6692903895412567,-0.7430009249440493,-0.9749279121818236,-0.2225209339563146,0.9508928571428571,141.2182629107981,0.9866071428571429,128.669185520362,0.9821428571428571,124.26277272727273,0.9706632653061223,0.9587053571428571
City Hotel,2017-05-21,217,140.96299539170508,78.84331797235023,1.847926267281106,0.0,0.0,0.10138248847926268,0.004608294930875576,224.0,0.96875,2017,5,21,6,141,20,2,1,0.6564105761979381,-0.7544038410927472,-0.7818314824680299,0.6234898018587334,0.9866071428571429,134.89239819004524,0.9508928571428571,123.14450704225352,0.84375,116.77936507936508,0.9776785714285714,0.9593431122448981
City Hotel,2017-05-22,223,138.89286995515695,66.27354260089686,1.798206278026906,0.0,0.0,0.1031390134529148,0.013452914798206279,224.0,0.9955357142857143,2017,5,22,0,142,21,2,0,0.6433365204044917,-0.765583517007675,0.0,1.0,0.9196428571428571,132.67276699029125,0.8794642857142857,121.77908629441625,0.9910714285714286,115.62563063063062,0.9751275510204082,0.9638073979591838
City Hotel,2017-05-23,221,139.70466063348417,65.66515837104072,1.7828054298642535,0.0,0.0,0.11764705882352941,0.027149321266968326,224.0,0.9866071428571429,2017,5,23,1,143,21,2,0,0.6300720909843687,-0.7765366444428655,0.7818314824680298,0.6234898018587336,0.9910714285714286,132.70445945945946,0.9419642857142857,124.68018957345971,0.96875,117.80124423963133,0.985969387755102,0.9639668367346939
City Hotel,2017-05-24,220,134.4448181818182,112.32272727272728,1.8454545454545455,0.0,0.0,0.10909090909090909,0.03636363636363636,224.0,0.9821428571428571,2017,5,24,2,144,21,2,0,0.6166212130956382,-0.7872599821916922,0.9749279121818236,-0.22252093395631434,0.9776785714285714,135.5985388127854,0.9732142857142857,130.2343119266055,0.9910714285714286,120.66090090090091,0.9853316326530612,0.9646045918367346
City Hotel,2017-05-25,224,132.91125,159.39732142857142,1.9464285714285714,0.0,0.0,0.08035714285714286,0.013392857142857142,224.0,1.0,2017,5,25,3,145,21,2,0,0.6029878670694714,-0.7977503570459932,0.43388373911755823,-0.900968867902419,0.9776785714285714,138.40351598173515,0.9642857142857143,133.15217592592592,0.9866071428571429,122.3623076923077,0.985969387755102,0.9642857142857143
City Hotel,2017-05-26,222,135.4905855855856,144.48648648648648,1.9864864864864864,0.0,0.0,0.0990990990990991,0.0,224.0,0.9910714285714286,2017,5,26,4,146,21,2,1,0.5891760872322963,-0.8080046647350754,-0.433883739117558,-0.9009688679024191,0.9910714285714286,139.68472972972972,0.9330357142857143,141.44196172248803,1.0,127.67558035714285,0.9891581632653061,0.9647640306122449
City Hotel,2017-05-27,220,133.4961818181818,155.3318181818182,1.9454545454545455,0.0,0.0,0.07727272727272727,0.0,224.0,0.9821428571428571,2017,5,27,5,147,21,2,1,0.5751899607119775,-0.8180198708443175,-0.9749279121818236,-0.2225209339563146,1.0,142.90459821428573,0.9508928571428571,141.2182629107981,1.0,130.12598214285714,0.9891581632653061,0.9644451530612246
City Hotel,2017-05-28,191,127.59146596858639,138.3979057591623,1.9214659685863875,0.0,0.0,0.06806282722513089,0.005235602094240838,224.0,0.8526785714285714,2017,5,28,6,148,21,2,1,0.5610336262283677,-0.8277930117131022,-0.7818314824680299,0.6234898018587334,0.96875,140.96299539170508,0.9866071428571429,134.89239819004524,0.96875,131.48995391705068,0.9866071428571429,0.9638073979591838
City Hotel,2017-05-29,182,124.60461538461539,101.89010989010988,1.8846153846153846,0.0,0.0,0.06593406593406594,0.027472527472527472,224.0,0.8125,2017,5,29,0,149,22,2,0,0.5467112728685939,-0.8373211953118121,0.0,1.0,0.9955357142857143,138.89286995515695,0.9196428571428571,132.67276699029125,0.9017857142857143,128.34821782178219,0.9700255102040816,0.9596619897959184
City Hotel,2017-05-30,180,129.90377777777778,87.37222222222222,1.8555555555555556,0.0,0.0,0.07777777777777778,0.03888888888888889,224.0,0.8035714285714286,2017,5,30,1,150,22,2,0,0.5322271388474397,-0.8466016020976267,0.7818314824680298,0.6234898018587336,0.9866071428571429,139.70466063348417,0.9910714285714286,132.70445945945946,0.8839285714285714,122.8840404040404,0.9438775510204082,0.9564732142857143
City Hotel,2017-05-31,199,127.31095477386935,119.58291457286433,1.8743718592964824,0.0,0.0,0.07537688442211055,0.05025125628140704,224.0,0.8883928571428571,2017,5,31,2,151,22,2,0,0.5175855102531889,-0.8556314858488706,0.9749279121818236,-0.22252093395631434,0.9821428571428571,134.4448181818182,0.9776785714285714,135.5985388127854,0.9508928571428571,123.60183098591548,0.9177295918367346,0.9536033163265306
City Hotel,2017-06-01,199,130.21969849246233,128.5678391959799,1.9899497487437185,0.0,0.0,0.1306532663316583,0.02512562814070352,224.0,0.8883928571428571,2017,6,1,3,152,22,2,0,0.5027907197793043,-0.8644081744776648,0.43388373911755823,-0.900968867902419,1.0,132.91125,0.9776785714285714,138.40351598173515,0.9642857142857143,128.25166666666667,0.9043367346938774,0.9513711734693876
City Hotel,2017-06-02,221,129.87036199095022,148.29864253393666,2.0271493212669682,0.0,0.0,0.15384615384615385,0.013574660633484163,224.0,0.9866071428571429,2017,6,2,4,153,22,2,1,0.4878471454423119,-0.8729290708206411,-0.433883739117558,-0.9009688679024191,0.9910714285714286,135.4905855855856,0.9910714285714286,139.68472972972972,0.9866071428571429,129.4964705882353,0.8883928571428571,0.9486607142857143
City Hotel,2017-06-03,214,132.73929906542057,158.2710280373832,2.032710280373832,0.0,0.0,0.16822429906542055,0.004672897196261682,224.0,0.9553571428571429,2017,6,3,5,154,22,2,1,0.47275920928627757,-0.881191653407483,-0.9749279121818236,-0.2225209339563146,0.9821428571428571,133.4961818181818,1.0,142.90459821428573,0.9866071428571429,128.669185520362,0.8877551020408162,0.9486607142857143
City Hotel,2017-06-04,199,131.55371859296483,156.84422110552765,1.9447236180904524,0.0,0.0,0.11557788944723618,0.005025125628140704,224.0,0.8883928571428571,2017,6,4,6,155,22,2,1,0.4575313760742512,-0.8891934772070711,-0.7818314824680299,0.6234898018587334,0.8526785714285714,127.59146596858639,0.96875,140.96299539170508,0.9508928571428571,123.14450704225352,0.8839285714285714,0.9475446428571429
City Hotel,2017-06-05,216,132.8874537037037,123.77777777777777,1.875,0.0,0.0,0.10648148148148148,0.018518518518518517,224.0,0.9642857142857143,2017,6,5,0,156,23,2,0,0.44216815196707204,-0.8969321743510065,0.0,1.0,0.8125,124.60461538461539,0.9955357142857143,138.89286995515695,0.8794642857142857,121.77908629441625,0.889030612244898,0.9453125
